time	T1	T2	T3
2019-10-13T04:31:28	26	402	402
2019-10-13T04:31:38	26	402	402
2019-10-13T04:31:48	25	402	402
2019-10-13T04:31:58	25	402	402
2019-10-13T04:32:08	25	402	402
2019-10-13T04:32:18	25	402	402
2019-10-13T04:32:28	25	402	402
2019-10-13T04:32:38	26	402	402
2019-10-13T04:32:48	25	402	402
2019-10-13T04:32:58	26	402	402
2019-10-13T04:33:08	26	402	402
2019-10-13T04:33:18	25	402	402
2019-10-13T04:33:28	25	402	402
2019-10-13T04:33:38	25	402	403
2019-10-13T04:33:48	26	403	402
2019-10-13T04:33:58	25	402	402
2019-10-13T04:34:08	26	402	402
2019-10-13T04:34:18	25	402	402
2019-10-13T04:34:28	26	402	402
2019-10-13T04:34:38	26	402	403
2019-10-13T04:34:48	26	402	402
2019-10-13T04:34:58	26	402	402
2019-10-13T04:35:08	26	402	402
2019-10-13T04:35:18	26	402	403
2019-10-13T04:35:28	26	402	402
2019-10-13T04:35:38	25	402	402
2019-10-13T04:35:48	25	402	403
2019-10-13T04:35:58	25	402	402
2019-10-13T04:36:08	26	402	402
2019-10-13T04:36:18	26	402	403
2019-10-13T04:36:28	26	402	402
2019-10-13T04:36:38	26	402	402
2019-10-13T04:36:48	25	402	402
2019-10-13T04:36:58	26	402	402
2019-10-13T04:37:08	26	402	403
2019-10-13T04:37:18	26	402	402
2019-10-13T04:37:28	26	402	402
2019-10-13T04:37:38	25	402	403
2019-10-13T04:37:48	25	402	402
2019-10-13T04:37:58	25	402	402
2019-10-13T04:38:08	25	402	402
2019-10-13T04:38:18	26	402	403
2019-10-13T04:38:28	26	402	402
2019-10-13T04:38:38	26	402	402
2019-10-13T04:38:48	26	402	402
2019-10-13T04:38:58	26	402	402
2019-10-13T04:39:08	26	402	402
2019-10-13T04:39:18	26	402	403
2019-10-13T04:39:28	26	402	403
2019-10-13T04:39:38	26	402	402
2019-10-13T04:39:48	26	402	403
2019-10-13T04:39:58	25	401	402
2019-10-13T04:40:08	25	402	402
2019-10-13T04:40:18	26	402	402
2019-10-13T04:40:28	25	402	402
2019-10-13T04:40:38	25	402	402
2019-10-13T04:40:48	25	402	402
2019-10-13T04:40:58	25	402	402
2019-10-13T04:41:08	25	402	402
2019-10-13T04:41:18	26	402	402
2019-10-13T04:41:28	25	402	402
2019-10-13T04:41:38	25	402	402
2019-10-13T04:41:48	26	402	403
2019-10-13T04:41:58	26	402	403
2019-10-13T04:42:08	25	402	403
2019-10-13T04:42:18	25	402	403
2019-10-13T04:42:28	26	402	402
2019-10-13T04:42:38	25	402	402
2019-10-13T04:42:48	26	402	402
2019-10-13T04:42:58	26	402	402
2019-10-13T04:43:08	26	402	402
2019-10-13T04:43:18	25	402	402
2019-10-13T04:43:28	26	402	402
2019-10-13T04:43:38	26	402	402
2019-10-13T04:43:48	26	402	402
2019-10-13T04:43:58	26	402	403
2019-10-13T04:44:08	26	402	402
2019-10-13T04:44:18	26	402	402
2019-10-13T04:44:28	25	402	402
2019-10-13T04:44:38	25	402	403
2019-10-13T04:44:48	25	402	402
2019-10-13T04:44:58	26	402	403
2019-10-13T04:45:08	26	402	402
2019-10-13T04:45:18	25	402	402
2019-10-13T04:45:28	26	402	402
2019-10-13T04:45:38	26	402	402
2019-10-13T04:45:48	26	402	402
2019-10-13T04:45:58	26	402	402
2019-10-13T04:46:08	26	402	402
2019-10-13T04:46:18	26	402	402
2019-10-13T04:46:28	26	402	402
2019-10-13T04:46:38	26	402	402
2019-10-13T04:46:48	26	402	402
2019-10-13T04:46:58	25	402	402
2019-10-13T04:47:08	25	402	402
2019-10-13T04:47:18	25	402	402
2019-10-13T04:47:28	25	402	402
2019-10-13T04:47:38	25	402	403
2019-10-13T04:47:48	25	402	403
2019-10-13T04:47:58	25	402	402
2019-10-13T04:48:08	25	402	402
2019-10-13T04:48:18	25	402	402
2019-10-13T04:48:28	25	402	403
2019-10-13T04:48:38	26	402	402
2019-10-13T04:48:48	26	402	402
2019-10-13T04:48:58	25	402	402
2019-10-13T04:49:08	25	402	402
2019-10-13T04:49:18	25	402	402
2019-10-13T04:49:28	25	402	402
2019-10-13T04:49:38	25	402	402
2019-10-13T04:49:48	26	402	402
2019-10-13T04:49:58	25	402	402
2019-10-13T04:50:08	26	402	402
2019-10-13T04:50:18	25	402	402
2019-10-13T04:50:28	25	402	402
2019-10-13T04:50:38	25	402	402
2019-10-13T04:50:48	25	402	402
2019-10-13T04:50:58	25	402	402
2019-10-13T04:51:08	25	402	402
2019-10-13T04:51:18	26	402	402
2019-10-13T04:51:28	26	402	402
2019-10-13T04:51:38	25	402	402
2019-10-13T04:51:48	26	402	402
2019-10-13T04:51:58	25	402	402
2019-10-13T04:52:08	25	402	403
2019-10-13T04:52:18	25	402	402
2019-10-13T04:52:28	26	402	402
2019-10-13T04:52:38	26	402	403
2019-10-13T04:52:48	26	402	402
2019-10-13T04:52:58	26	402	402
2019-10-13T04:53:08	26	402	403
2019-10-13T04:53:18	25	402	403
2019-10-13T04:53:28	25	402	402
2019-10-13T04:53:38	26	402	402
2019-10-13T04:53:48	26	402	402
2019-10-13T04:53:58	26	402	402
2019-10-13T04:54:08	26	402	402
2019-10-13T04:54:18	26	402	402
2019-10-13T04:54:28	25	402	402
2019-10-13T04:54:38	25	402	402
2019-10-13T04:54:48	26	402	402
2019-10-13T04:54:58	26	402	403
2019-10-13T04:55:08	26	402	403
2019-10-13T04:55:18	26	402	403
2019-10-13T04:55:28	26	402	403
2019-10-13T04:55:38	26	402	403
2019-10-13T04:55:48	25	402	403
2019-10-13T04:55:58	25	402	403
2019-10-13T04:56:08	25	402	403
2019-10-13T04:56:18	26	402	402
2019-10-13T04:56:28	26	402	403
2019-10-13T04:56:38	26	402	402
2019-10-13T04:56:48	25	402	402
2019-10-13T04:56:58	25	402	402
2019-10-13T04:57:08	26	402	402
2019-10-13T04:57:18	26	402	402
2019-10-13T04:57:28	25	402	402
2019-10-13T04:57:38	25	402	402
2019-10-13T04:57:48	25	402	402
2019-10-13T04:57:58	25	402	402
2019-10-13T04:58:08	25	402	402
2019-10-13T04:58:18	25	402	402
2019-10-13T04:58:28	25	402	402
2019-10-13T04:58:38	25	402	402
2019-10-13T04:58:48	25	402	403
2019-10-13T04:58:58	25	402	403
2019-10-13T04:59:08	25	402	402
2019-10-13T04:59:18	25	402	402
2019-10-13T04:59:28	25	402	402
2019-10-13T04:59:38	26	402	402
2019-10-13T04:59:48	26	402	402
2019-10-13T04:59:58	26	402	402
2019-10-13T05:00:08	26	402	402
2019-10-13T05:00:18	26	402	403
2019-10-13T05:00:28	26	402	403
2019-10-13T05:00:38	25	403	402
2019-10-13T05:00:48	26	403	402
2019-10-13T05:00:58	25	402	402
2019-10-13T05:01:08	25	402	402
2019-10-13T05:01:18	25	402	403
2019-10-13T05:01:28	26	402	402
2019-10-13T05:01:38	25	402	403
2019-10-13T05:01:48	25	402	402
2019-10-13T05:01:58	26	402	402
2019-10-13T05:02:08	26	402	402
2019-10-13T05:02:18	26	402	403
2019-10-13T05:02:28	26	402	403
2019-10-13T05:02:38	26	402	402
2019-10-13T05:02:48	26	402	402
2019-10-13T05:02:58	25	402	403
2019-10-13T05:03:08	26	402	402
2019-10-13T05:03:18	26	402	403
2019-10-13T05:03:28	26	402	402
2019-10-13T05:03:38	26	402	402
2019-10-13T05:03:48	26	402	402
2019-10-13T05:03:58	26	402	402
2019-10-13T05:04:08	26	402	403
2019-10-13T05:04:18	26	402	403
2019-10-13T05:04:28	26	402	402
2019-10-13T05:04:38	26	402	402
2019-10-13T05:04:48	25	402	402
2019-10-13T05:04:58	25	402	402
2019-10-13T05:05:08	26	402	402
2019-10-13T05:05:18	26	402	403
2019-10-13T05:05:28	26	402	402
2019-10-13T05:05:38	25	402	402
2019-10-13T05:05:48	26	402	403
2019-10-13T05:05:58	26	402	403
2019-10-13T05:06:08	25	402	403
2019-10-13T05:06:18	26	402	402
2019-10-13T05:06:28	26	402	403
2019-10-13T05:06:38	26	402	403
2019-10-13T05:06:48	25	402	403
2019-10-13T05:06:58	25	402	402
2019-10-13T05:07:08	26	402	402
2019-10-13T05:07:18	26	402	402
2019-10-13T05:07:28	26	402	403
2019-10-13T05:07:38	25	402	403
2019-10-13T05:07:48	25	402	403
2019-10-13T05:07:58	25	402	403
2019-10-13T05:08:08	26	402	402
2019-10-13T05:08:18	26	402	403
2019-10-13T05:08:28	26	402	403
2019-10-13T05:08:38	26	402	402
2019-10-13T05:08:48	25	402	403
2019-10-13T05:08:58	25	402	403
2019-10-13T05:09:08	26	402	402
2019-10-13T05:09:18	25	402	402
2019-10-13T05:09:28	25	402	402
2019-10-13T05:09:38	25	402	403
2019-10-13T05:09:48	25	402	402
2019-10-13T05:09:58	26	402	403
2019-10-13T05:10:08	26	402	402
2019-10-13T05:10:18	26	402	402
2019-10-13T05:10:28	26	403	402
2019-10-13T05:10:38	25	402	403
2019-10-13T05:10:48	26	402	403
2019-10-13T05:10:58	25	402	402
2019-10-13T05:11:08	26	402	402
2019-10-13T05:11:18	26	402	402
2019-10-13T05:11:28	26	402	403
2019-10-13T05:11:38	26	402	403
2019-10-13T05:11:48	26	402	403
2019-10-13T05:11:58	26	402	403
2019-10-13T05:12:08	25	402	403
2019-10-13T05:12:18	26	402	403
2019-10-13T05:12:28	25	402	403
2019-10-13T05:12:38	25	402	403
2019-10-13T05:12:48	25	402	402
2019-10-13T05:12:58	25	402	402
2019-10-13T05:13:08	26	402	403
2019-10-13T05:13:18	26	402	402
2019-10-13T05:13:28	26	402	402
2019-10-13T05:13:38	26	402	402
2019-10-13T05:13:48	25	402	403
2019-10-13T05:13:58	26	402	403
2019-10-13T05:14:08	26	402	403
2019-10-13T05:14:18	25	402	402
2019-10-13T05:14:28	26	402	403
2019-10-13T05:14:38	25	402	403
2019-10-13T05:14:48	25	402	402
2019-10-13T05:14:58	25	402	402
2019-10-13T05:15:08	25	402	402
2019-10-13T05:15:18	26	402	402
2019-10-13T05:15:28	25	402	403
2019-10-13T05:15:38	25	402	402
2019-10-13T05:15:48	26	402	402
2019-10-13T05:15:58	25	402	402
2019-10-13T05:16:08	25	402	402
2019-10-13T05:16:18	26	402	402
2019-10-13T05:16:28	26	402	403
2019-10-13T05:16:38	26	402	403
2019-10-13T05:16:48	26	402	403
2019-10-13T05:16:58	26	403	402
2019-10-13T05:17:08	26	403	402
2019-10-13T05:17:18	26	402	402
2019-10-13T05:17:28	25	402	403
2019-10-13T05:17:38	25	402	403
2019-10-13T05:17:48	26	402	403
2019-10-13T05:17:58	25	402	402
2019-10-13T05:18:08	25	402	402
2019-10-13T05:18:18	26	402	403
2019-10-13T05:18:28	26	402	402
2019-10-13T05:18:38	26	402	402
2019-10-13T05:18:48	26	402	403
2019-10-13T05:18:58	26	402	402
2019-10-13T05:19:08	25	402	403
2019-10-13T05:19:18	25	402	402
2019-10-13T05:19:28	25	402	402
2019-10-13T05:19:38	26	402	402
2019-10-13T05:19:48	26	402	402
2019-10-13T05:19:58	26	402	402
2019-10-13T05:20:08	26	402	403
2019-10-13T05:20:18	25	402	402
2019-10-13T05:20:28	26	402	403
2019-10-13T05:20:39	26	402	402
2019-10-13T05:20:49	26	402	403
2019-10-13T05:20:59	26	402	403
2019-10-13T05:21:09	25	402	403
2019-10-13T05:21:19	26	402	403
2019-10-13T05:21:29	25	402	403
2019-10-13T05:21:39	25	402	403
2019-10-13T05:21:49	25	402	403
2019-10-13T05:21:59	26	402	403
2019-10-13T05:22:09	26	402	403
2019-10-13T05:22:19	26	402	403
2019-10-13T05:22:29	25	402	402
2019-10-13T05:22:39	26	402	403
2019-10-13T05:22:49	25	402	403
2019-10-13T05:22:59	25	402	403
2019-10-13T05:23:09	25	402	403
2019-10-13T05:23:19	26	402	403
2019-10-13T05:23:29	26	402	402
2019-10-13T05:23:39	26	402	403
2019-10-13T05:23:49	26	402	403
2019-10-13T05:23:59	26	402	403
2019-10-13T05:24:09	26	402	403
2019-10-13T05:24:19	26	402	402
2019-10-13T05:24:29	26	402	402
2019-10-13T05:24:39	26	402	403
2019-10-13T05:24:49	26	402	403
2019-10-13T05:24:59	26	402	403
2019-10-13T05:25:09	26	402	403
2019-10-13T05:25:19	26	402	403
2019-10-13T05:25:29	26	402	402
2019-10-13T05:25:39	26	402	403
2019-10-13T05:25:49	26	402	403
2019-10-13T05:25:59	26	402	402
2019-10-13T05:26:09	25	402	402
2019-10-13T05:26:19	26	402	402
2019-10-13T05:26:29	26	403	403
2019-10-13T05:26:39	25	402	403
2019-10-13T05:26:49	25	402	402
2019-10-13T05:26:59	25	402	402
2019-10-13T05:27:09	26	402	403
2019-10-13T05:27:19	26	402	403
2019-10-13T05:27:29	25	402	402
2019-10-13T05:27:39	25	402	402
2019-10-13T05:27:49	25	402	403
2019-10-13T05:27:59	25	402	403
2019-10-13T05:28:09	26	402	402
2019-10-13T05:28:19	26	402	402
2019-10-13T05:28:29	26	402	403
2019-10-13T05:28:39	26	402	402
2019-10-13T05:28:49	26	402	402
2019-10-13T05:28:59	26	402	402
2019-10-13T05:29:09	26	402	402
2019-10-13T05:29:19	25	402	402
2019-10-13T05:29:29	25	402	402
2019-10-13T05:29:39	25	402	403
2019-10-13T05:29:49	25	402	402
2019-10-13T05:29:59	26	402	402
2019-10-13T05:30:09	26	402	402
2019-10-13T05:30:19	26	402	402
2019-10-13T05:30:29	25	402	402
2019-10-13T05:30:39	25	402	402
2019-10-13T05:30:49	25	402	402
2019-10-13T05:30:59	26	402	402
2019-10-13T05:31:09	26	402	402
2019-10-13T05:31:19	26	402	402
2019-10-13T05:31:29	26	402	403
2019-10-13T05:31:39	25	402	403
2019-10-13T05:31:49	26	402	403
2019-10-13T05:31:59	26	402	402
2019-10-13T05:32:09	26	402	403
2019-10-13T05:32:19	25	402	403
2019-10-13T05:32:29	26	402	403
2019-10-13T05:32:39	26	402	403
2019-10-13T05:32:49	26	402	402
2019-10-13T05:32:59	26	402	402
2019-10-13T05:33:09	26	402	402
2019-10-13T05:33:19	25	402	402
2019-10-13T05:33:29	25	402	403
2019-10-13T05:33:39	25	402	403
2019-10-13T05:33:49	25	402	402
2019-10-13T05:33:59	26	402	402
2019-10-13T05:34:09	26	402	402
2019-10-13T05:34:19	26	402	402
2019-10-13T05:34:29	26	402	402
2019-10-13T05:34:39	26	402	402
2019-10-13T05:34:49	25	402	403
2019-10-13T05:34:59	25	402	403
2019-10-13T05:35:09	26	402	403
2019-10-13T05:35:19	26	402	403
2019-10-13T05:35:29	26	402	402
2019-10-13T05:35:39	25	402	402
2019-10-13T05:35:49	26	402	402
2019-10-13T05:35:59	26	403	402
2019-10-13T05:36:09	26	402	403
2019-10-13T05:36:19	26	402	403
2019-10-13T05:36:29	25	402	403
2019-10-13T05:36:39	25	402	403
2019-10-13T05:36:49	25	402	402
2019-10-13T05:36:59	26	402	403
2019-10-13T05:37:09	26	403	402
2019-10-13T05:37:19	26	403	402
2019-10-13T05:37:29	26	403	403
2019-10-13T05:37:39	26	402	403
2019-10-13T05:37:49	26	402	403
2019-10-13T05:37:59	26	402	403
2019-10-13T05:38:09	26	402	402
2019-10-13T05:38:19	26	402	403
2019-10-13T05:38:29	26	403	403
2019-10-13T05:38:39	26	403	403
2019-10-13T05:38:49	26	402	403
2019-10-13T05:38:59	25	402	403
2019-10-13T05:39:09	26	402	403
2019-10-13T05:39:19	26	403	403
2019-10-13T05:39:29	26	402	403
2019-10-13T05:39:39	25	403	403
2019-10-13T05:39:49	26	403	403
2019-10-13T05:39:59	26	403	403
2019-10-13T05:40:09	26	402	403
2019-10-13T05:40:19	26	402	403
2019-10-13T05:40:29	26	403	403
2019-10-13T05:40:39	26	403	403
2019-10-13T05:40:49	26	402	403
2019-10-13T05:40:59	26	402	403
2019-10-13T05:41:09	26	402	403
2019-10-13T05:41:19	26	402	403
2019-10-13T05:41:29	26	402	403
2019-10-13T05:41:39	26	402	403
2019-10-13T05:41:49	26	402	403
2019-10-13T05:41:59	26	402	403
2019-10-13T05:42:09	26	402	403
2019-10-13T05:42:19	25	402	403
2019-10-13T05:42:29	26	402	403
2019-10-13T05:42:39	26	402	403
2019-10-13T05:42:49	26	402	403
2019-10-13T05:42:59	26	402	403
2019-10-13T05:43:09	26	403	403
2019-10-13T05:43:19	26	402	403
2019-10-13T05:43:29	26	402	403
2019-10-13T05:43:39	26	402	403
2019-10-13T05:43:49	26	402	403
2019-10-13T05:43:59	26	403	403
2019-10-13T05:44:09	26	403	403
2019-10-13T05:44:19	26	402	403
2019-10-13T05:44:29	26	403	403
2019-10-13T05:44:39	25	402	402
2019-10-13T05:44:49	26	403	403
2019-10-13T05:44:59	26	403	403
2019-10-13T05:45:09	26	402	403
2019-10-13T05:45:19	26	402	403
2019-10-13T05:45:29	26	403	403
2019-10-13T05:45:39	25	403	402
2019-10-13T05:45:49	26	403	402
2019-10-13T05:45:59	26	403	402
2019-10-13T05:46:09	26	402	403
2019-10-13T05:46:19	26	402	403
2019-10-13T05:46:29	26	402	403
2019-10-13T05:46:39	25	402	402
2019-10-13T05:46:49	26	402	403
2019-10-13T05:46:59	26	402	403
2019-10-13T05:47:09	26	402	403
2019-10-13T05:47:19	26	402	403
2019-10-13T05:47:29	26	402	403
2019-10-13T05:47:39	26	402	403
2019-10-13T05:47:49	26	402	403
2019-10-13T05:47:59	26	402	403
2019-10-13T05:48:09	26	403	403
2019-10-13T05:48:19	25	403	403
2019-10-13T05:48:29	26	402	403
2019-10-13T05:48:39	26	402	403
2019-10-13T05:48:49	26	402	403
2019-10-13T05:48:59	26	402	403
2019-10-13T05:49:09	26	402	403
2019-10-13T05:49:19	25	402	403
2019-10-13T05:49:29	26	402	403
2019-10-13T05:49:39	26	402	403
2019-10-13T05:49:49	26	402	403
2019-10-13T05:49:59	26	402	403
2019-10-13T05:50:09	26	402	403
2019-10-13T05:50:19	26	403	403
2019-10-13T05:50:29	26	403	403
2019-10-13T05:50:39	26	403	403
2019-10-13T05:50:49	26	402	403
2019-10-13T05:50:59	26	403	403
2019-10-13T05:51:09	26	403	403
2019-10-13T05:51:19	26	403	403
2019-10-13T05:51:29	26	403	403
2019-10-13T05:51:39	26	403	403
2019-10-13T05:51:49	26	402	403
2019-10-13T05:51:59	25	402	402
2019-10-13T05:52:09	26	402	403
2019-10-13T05:52:19	26	402	403
2019-10-13T05:52:29	26	402	403
2019-10-13T05:52:39	26	402	403
2019-10-13T05:52:49	26	402	403
2019-10-13T05:52:59	26	402	402
2019-10-13T05:53:09	26	402	402
2019-10-13T05:53:19	26	403	403
2019-10-13T05:53:29	26	403	403
2019-10-13T05:53:39	25	402	403
2019-10-13T05:53:49	25	402	403
2019-10-13T05:53:59	26	402	403
2019-10-13T05:54:09	26	402	403
2019-10-13T05:54:19	25	402	403
2019-10-13T05:54:29	25	402	403
2019-10-13T05:54:39	26	402	402
2019-10-13T05:54:49	26	402	403
2019-10-13T05:54:59	26	402	403
2019-10-13T05:55:09	26	402	403
2019-10-13T05:55:19	26	402	403
2019-10-13T05:55:29	26	402	403
2019-10-13T05:55:39	26	402	403
2019-10-13T05:55:49	26	402	403
2019-10-13T05:55:59	26	402	403
2019-10-13T05:56:09	26	402	403
2019-10-13T05:56:19	26	402	403
2019-10-13T05:56:29	26	403	403
2019-10-13T05:56:39	26	403	403
2019-10-13T05:56:49	26	403	403
2019-10-13T05:56:59	25	402	402
2019-10-13T05:57:09	25	402	402
2019-10-13T05:57:19	25	402	403
2019-10-13T05:57:29	25	402	402
2019-10-13T05:57:39	26	402	403
2019-10-13T05:57:49	26	402	403
2019-10-13T05:57:59	26	402	402
2019-10-13T05:58:09	26	402	403
2019-10-13T05:58:19	26	402	403
2019-10-13T05:58:29	26	402	403
2019-10-13T05:58:39	26	402	402
2019-10-13T05:58:49	26	402	402
2019-10-13T05:58:59	25	402	402
2019-10-13T05:59:09	25	402	403
2019-10-13T05:59:19	26	402	403
2019-10-13T05:59:29	26	402	403
2019-10-13T05:59:39	25	402	403
2019-10-13T05:59:49	26	402	402
2019-10-13T05:59:59	26	403	403
2019-10-13T06:00:09	26	402	402
2019-10-13T06:00:19	26	402	402
2019-10-13T06:00:29	26	402	402
2019-10-13T06:00:39	25	402	403
2019-10-13T06:00:49	26	402	403
2019-10-13T06:00:59	26	403	402
2019-10-13T06:01:09	26	402	402
2019-10-13T06:01:19	25	402	403
2019-10-13T06:01:29	25	402	403
2019-10-13T06:01:39	26	402	403
2019-10-13T06:01:49	26	402	403
2019-10-13T06:01:59	26	402	403
2019-10-13T06:02:09	26	402	403
2019-10-13T06:02:19	26	403	403
2019-10-13T06:02:29	26	402	403
2019-10-13T06:02:39	26	402	403
2019-10-13T06:02:49	26	402	403
2019-10-13T06:02:59	26	402	403
2019-10-13T06:03:09	26	402	403
2019-10-13T06:03:19	26	402	403
2019-10-13T06:03:29	26	402	403
2019-10-13T06:03:39	26	403	403
2019-10-13T06:03:49	26	403	403
2019-10-13T06:03:59	26	403	403
2019-10-13T06:04:09	26	402	402
2019-10-13T06:04:19	25	402	403
2019-10-13T06:04:29	25	402	403
2019-10-13T06:04:39	26	402	403
2019-10-13T06:04:49	26	402	403
2019-10-13T06:04:59	26	402	403
2019-10-13T06:05:09	26	402	402
2019-10-13T06:05:19	26	402	402
2019-10-13T06:05:29	26	402	402
2019-10-13T06:05:39	26	402	402
2019-10-13T06:05:49	26	402	403
2019-10-13T06:05:59	26	402	402
2019-10-13T06:06:09	26	402	403
2019-10-13T06:06:19	25	402	403
2019-10-13T06:06:29	26	402	403
2019-10-13T06:06:39	26	402	403
2019-10-13T06:06:49	26	402	403
2019-10-13T06:06:59	26	402	403
2019-10-13T06:07:09	26	402	403
2019-10-13T06:07:19	26	402	403
2019-10-13T06:07:29	26	402	403
2019-10-13T06:07:39	26	402	403
2019-10-13T06:07:49	26	402	402
2019-10-13T06:07:59	26	402	403
2019-10-13T06:08:09	26	402	403
2019-10-13T06:08:19	26	402	403
2019-10-13T06:08:29	25	402	402
2019-10-13T06:08:39	25	402	403
2019-10-13T06:08:49	26	402	403
2019-10-13T06:08:59	26	402	403
2019-10-13T06:09:09	26	402	403
2019-10-13T06:09:19	26	402	403
2019-10-13T06:09:29	26	402	403
2019-10-13T06:09:39	26	402	403
2019-10-13T06:09:50	26	403	403
2019-10-13T06:10:00	26	403	403
2019-10-13T06:10:10	26	402	403
2019-10-13T06:10:20	26	402	403
2019-10-13T06:10:30	26	402	403
2019-10-13T06:10:40	26	402	403
2019-10-13T06:10:50	26	402	403
2019-10-13T06:11:00	26	402	403
2019-10-13T06:11:10	26	402	403
2019-10-13T06:11:20	26	402	403
2019-10-13T06:11:30	26	402	403
2019-10-13T06:11:40	26	402	403
2019-10-13T06:11:50	26	402	403
2019-10-13T06:12:00	26	402	403
2019-10-13T06:12:10	26	402	403
2019-10-13T06:12:20	26	402	403
2019-10-13T06:12:30	26	402	402
2019-10-13T06:12:40	26	403	403
2019-10-13T06:12:50	25	402	403
2019-10-13T06:13:00	25	402	403
2019-10-13T06:13:10	25	402	403
2019-10-13T06:13:20	26	402	403
2019-10-13T06:13:30	26	402	403
2019-10-13T06:13:40	26	402	403
2019-10-13T06:13:50	26	402	403
2019-10-13T06:14:00	26	403	403
2019-10-13T06:14:10	26	402	403
2019-10-13T06:14:20	26	402	403
2019-10-13T06:14:30	26	402	403
2019-10-13T06:14:40	26	402	403
2019-10-13T06:14:50	26	402	403
2019-10-13T06:15:00	26	402	403
2019-10-13T06:15:10	26	402	403
2019-10-13T06:15:20	26	402	403
2019-10-13T06:15:30	26	402	403
2019-10-13T06:15:40	26	402	403
2019-10-13T06:15:50	26	402	403
2019-10-13T06:16:00	26	402	403
2019-10-13T06:16:10	26	402	403
2019-10-13T06:16:20	26	402	403
2019-10-13T06:16:30	26	403	403
2019-10-13T06:16:40	26	403	403
2019-10-13T06:16:50	26	402	402
2019-10-13T06:17:00	26	402	402
2019-10-13T06:17:10	26	403	403
2019-10-13T06:17:20	26	403	403
2019-10-13T06:17:30	26	403	403
2019-10-13T06:17:40	26	403	403
2019-10-13T06:17:50	26	403	403
2019-10-13T06:18:00	26	402	403
2019-10-13T06:18:10	26	402	403
2019-10-13T06:18:20	26	402	403
2019-10-13T06:18:30	26	402	403
2019-10-13T06:18:40	26	402	403
2019-10-13T06:18:50	26	402	403
2019-10-13T06:19:00	26	402	403
2019-10-13T06:19:10	26	403	403
2019-10-13T06:19:20	26	402	403
2019-10-13T06:19:30	26	402	403
2019-10-13T06:19:40	26	402	403
2019-10-13T06:19:50	26	402	403
2019-10-13T06:20:00	26	403	403
2019-10-13T06:20:10	26	402	403
2019-10-13T06:20:20	26	402	403
2019-10-13T06:20:30	26	402	403
2019-10-13T06:20:40	26	402	403
2019-10-13T06:20:50	26	402	403
2019-10-13T06:21:00	26	402	403
2019-10-13T06:21:10	26	402	403
2019-10-13T06:21:20	26	403	403
2019-10-13T06:21:30	26	403	403
2019-10-13T06:21:40	26	403	403
2019-10-13T06:21:50	26	402	403
2019-10-13T06:22:00	26	402	403
2019-10-13T06:22:10	26	402	403
2019-10-13T06:22:20	26	403	403
2019-10-13T06:22:30	26	403	403
2019-10-13T06:22:40	26	402	403
2019-10-13T06:22:50	26	403	403
2019-10-13T06:23:00	26	403	403
2019-10-13T06:23:10	26	403	403
2019-10-13T06:23:20	26	402	403
2019-10-13T06:23:30	26	402	403
2019-10-13T06:23:40	26	403	403
2019-10-13T06:23:50	26	403	403
2019-10-13T06:24:00	26	403	402
2019-10-13T06:24:10	26	403	403
2019-10-13T06:24:20	26	403	403
2019-10-13T06:24:30	25	402	403
2019-10-13T06:24:40	26	402	403
2019-10-13T06:24:50	26	403	403
2019-10-13T06:25:00	26	402	403
2019-10-13T06:25:10	26	403	403
2019-10-13T06:25:20	26	403	403
2019-10-13T06:25:30	26	403	403
2019-10-13T06:25:40	26	402	403
2019-10-13T06:25:50	26	402	403
2019-10-13T06:26:00	26	402	403
2019-10-13T06:26:10	26	403	403
2019-10-13T06:26:20	26	403	403
2019-10-13T06:26:30	26	403	403
2019-10-13T06:26:40	26	403	403
2019-10-13T06:26:50	26	402	403
2019-10-13T06:27:00	26	402	403
2019-10-13T06:27:10	26	402	403
2019-10-13T06:27:20	26	403	403
2019-10-13T06:27:30	26	403	403
2019-10-13T06:27:40	26	403	403
2019-10-13T06:27:50	26	403	403
2019-10-13T06:28:00	26	403	403
2019-10-13T06:28:10	26	403	403
2019-10-13T06:28:20	26	403	403
2019-10-13T06:28:30	26	402	403
2019-10-13T06:28:40	26	402	403
2019-10-13T06:28:50	26	403	403
2019-10-13T06:29:00	26	402	403
2019-10-13T06:29:10	26	403	403
2019-10-13T06:29:20	26	402	403
2019-10-13T06:29:30	26	402	403
2019-10-13T06:29:40	26	402	403
2019-10-13T06:29:50	26	403	403
2019-10-13T06:30:00	26	403	403
2019-10-13T06:30:10	26	403	403
2019-10-13T06:30:20	26	403	403
2019-10-13T06:30:30	26	403	403
2019-10-13T06:30:40	26	403	403
2019-10-13T06:30:50	26	402	403
2019-10-13T06:31:00	26	402	403
2019-10-13T06:31:10	26	402	403
2019-10-13T06:31:20	26	403	403
2019-10-13T06:31:30	26	402	403
2019-10-13T06:31:40	26	403	403
2019-10-13T06:31:50	26	402	403
2019-10-13T06:32:00	26	402	403
2019-10-13T06:32:10	26	403	403
2019-10-13T06:32:20	26	402	403
2019-10-13T06:32:30	26	402	403
2019-10-13T06:32:40	26	402	403
2019-10-13T06:32:50	26	402	403
2019-10-13T06:33:00	26	403	403
2019-10-13T06:33:10	26	403	403
2019-10-13T06:33:20	26	402	403
2019-10-13T06:33:30	26	402	403
2019-10-13T06:33:40	26	402	403
2019-10-13T06:33:50	26	402	403
2019-10-13T06:34:00	26	402	403
