time	T1	T2	T3	T4
2021-07-12T09:33:38	-100	-100	-100	-100
2021-07-12T09:34:08	-100	-100	-100	-100
2021-07-12T09:34:38	-100	-100	-100	-100
2021-07-12T09:35:08	-100	-100	-100	-100
2021-07-12T09:35:38	-100	-100	-100	-100
2021-07-12T09:36:08	-100	-100	-100	-100
2021-07-12T09:36:38	-100	-100	-100	-100
2021-07-12T09:37:08	-100	-100	-100	-100
2021-07-12T09:37:38	-100	-100	-100	-100
2021-07-12T09:38:08	-100	-100	-100	-100
2021-07-12T09:38:38	-100	-100	-100	-100
2021-07-12T09:39:08	-100	-100	-100	-100
2021-07-12T09:39:38	-100	-100	-100	-100
2021-07-12T09:40:08	-100	-100	-100	-100
2021-07-12T09:40:38	-100	-100	-100	-100
2021-07-12T09:41:08	-100	-100	-100	-100
2021-07-12T09:41:38	-100	-100	-100	-100
2021-07-12T09:42:08	-100	-100	-100	-100
2021-07-12T09:42:38	-100	-100	-100	-100
2021-07-12T09:43:08	-100	-100	-100	-100
2021-07-12T09:43:38	-100	-100	-100	-100
2021-07-12T09:44:08	-100	-100	-100	-100
2021-07-12T09:44:38	-100	-100	-100	-100
2021-07-12T09:45:08	-100	-100	-100	-100
2021-07-12T09:45:38	-100	-100	-100	-100
2021-07-12T09:46:08	-100	-100	-100	-100
2021-07-12T09:46:38	-100	-100	-100	-100
2021-07-12T09:47:08	-100	-100	-100	-100
2021-07-12T09:47:38	-100	-100	-100	-100
2021-07-12T09:48:08	-100	-100	-100	-100
2021-07-12T09:48:38	-100	-100	-100	-100
2021-07-12T09:49:08	-100	-100	-100	-100
2021-07-12T09:49:38	-100	-100	-100	-100
2021-07-12T09:50:08	-100	-100	-100	-100
2021-07-12T09:50:38	-100	-100	-100	-100
2021-07-12T09:51:08	-100	-100	-100	-100
2021-07-12T09:51:38	-100	-100	-100	-100
2021-07-12T09:52:08	-100	-100	-100	-100
2021-07-12T09:52:38	-100	-100	-100	-100
2021-07-12T09:53:08	-100	-100	-100	-100
2021-07-12T09:53:38	-100	-100	-100	-100
2021-07-12T09:54:08	-100	-100	-100	-100
2021-07-12T09:54:38	-100	-100	-100	-100
2021-07-12T09:55:08	-100	-100	-100	-100
2021-07-12T09:55:38	-100	-100	-100	-100
2021-07-12T09:56:08	-100	-100	-100	-100
2021-07-12T09:56:38	-100	-100	-100	-100
2021-07-12T09:57:08	-100	-100	-100	-100
2021-07-12T09:57:38	-100	-100	-100	-100
2021-07-12T09:58:08	-100	-100	-100	-100
2021-07-12T09:58:38	-100	-100	-100	-100
2021-07-12T09:59:08	-100	-100	-100	-100
2021-07-12T09:59:38	-100	-100	-100	-100
2021-07-12T10:00:08	-100	-100	-100	-100
2021-07-12T10:00:38	-100	-100	-100	-100
2021-07-12T10:01:08	-100	-100	-100	-100
2021-07-12T10:01:38	-100	-100	-100	-100
2021-07-12T10:02:08	-100	-100	-100	-100
2021-07-12T10:02:38	-100	-100	-100	-100
2021-07-12T10:03:08	-100	-100	-100	-100
2021-07-12T10:03:38	-100	-100	-100	-100
2021-07-12T10:04:08	-100	-100	-100	-100
2021-07-12T10:04:38	-100	-100	-100	-100
2021-07-12T10:05:08	-100	-100	-100	-100
2021-07-12T10:05:38	-100	-100	-100	-100
2021-07-12T10:06:08	-100	-100	-100	-100
2021-07-12T10:06:38	-100	-100	-100	-100
2021-07-12T10:07:08	-100	-100	-100	-100
2021-07-12T10:07:38	-100	-100	-100	-100
2021-07-12T10:08:08	-100	-100	-100	-100
2021-07-12T10:08:38	-100	-100	-100	-100
2021-07-12T10:09:08	-100	-100	-100	-100
2021-07-12T10:09:38	-100	-100	-100	-100
2021-07-12T10:10:08	-100	-100	-100	-100
2021-07-12T10:10:38	-100	-100	-100	-100
2021-07-12T10:11:08	-100	-100	-100	-100
2021-07-12T10:11:38	-100	-100	-100	-100
2021-07-12T10:12:08	-100	-100	-100	-100
2021-07-12T10:12:38	-100	-100	-100	-100
2021-07-12T10:13:08	-100	-100	-100	-100
2021-07-12T10:13:38	-100	-100	-100	-100
2021-07-12T10:14:08	-100	-100	-100	-100
2021-07-12T10:14:38	-100	-100	-100	-100
