time	T1	T2	T3	T4
2021-08-01T07:39:29	28	28	34	39
2021-08-01T07:39:59	28	29	34	39
2021-08-01T07:40:29	31	30	34	39
2021-08-01T07:40:59	33	34	38	39
2021-08-01T07:41:29	36	35	38	39
2021-08-01T07:41:59	37	37	38	39
2021-08-01T07:42:29	39	37	39	40
2021-08-01T07:42:59	40	39	42	40
2021-08-01T07:43:29	42	41	43	41
2021-08-01T07:43:59	43	43	44	42
2021-08-01T07:44:29	44	43	45	44
2021-08-01T07:44:59	45	44	45	45
2021-08-01T07:45:29	46	44	46	47
2021-08-01T07:45:59	47	45	47	48
2021-08-01T07:46:29	49	48	49	49
2021-08-01T07:46:59	50	49	51	51
2021-08-01T07:47:29	51	50	52	53
2021-08-01T07:47:59	51	50	52	55
2021-08-01T07:48:29	52	50	53	56
2021-08-01T07:48:59	53	50	53	57
2021-08-01T07:49:29	54	53	54	59
2021-08-01T07:49:59	56	55	58	60
2021-08-01T07:50:29	56	56	58	63
2021-08-01T07:50:59	57	56	59	65
2021-08-01T07:51:29	57	56	59	65
2021-08-01T07:51:59	58	56	59	67
2021-08-01T07:52:29	59	59	62	68
2021-08-01T07:52:59	60	60	63	70
2021-08-01T07:53:29	61	60	64	70
2021-08-01T07:53:59	61	60	64	72
2021-08-01T07:54:29	61	60	64	73
2021-08-01T07:54:59	64	65	69	74
2021-08-01T07:55:29	65	66	70	75
2021-08-01T07:55:59	65	66	70	76
2021-08-01T07:56:29	65	65	70	77
2021-08-01T07:56:59	65	65	70	78
2021-08-01T07:57:29	66	68	73	79
2021-08-01T07:57:59	69	70	76	81
2021-08-01T07:58:29	69	71	76	82
2021-08-01T07:58:59	69	70	76	83
2021-08-01T07:59:29	71	70	76	85
2021-08-01T07:59:59	75	73	78	86
2021-08-01T08:00:29	81	75	80	87
2021-08-01T08:00:59	85	76	80	87
2021-08-01T08:01:29	89	76	81	88
2021-08-01T08:01:59	93	76	81	90
2021-08-01T08:02:29	99	79	84	92
2021-08-01T08:02:59	101	80	84	93
2021-08-01T08:03:29	105	79	84	94
2021-08-01T08:03:59	109	82	87	95
2021-08-01T08:04:29	113	83	88	96
2021-08-01T08:04:59	116	83	88	97
2021-08-01T08:05:29	118	83	88	98
2021-08-01T08:05:59	122	87	93	100
2021-08-01T08:06:29	124	89	94	101
2021-08-01T08:06:59	128	89	94	102
2021-08-01T08:07:29	129	89	94	103
2021-08-01T08:07:59	132	89	94	104
2021-08-01T08:08:29	135	91	96	105
